,tweet_id,task_1,full_tweet,tweet_raw_text,hashtags,smiley,emoji,url,mentions,numerals,reserved_word,emotext,segmented_hash
6573,6588,NOT,\xe0\xa4\xa8\xe0\xa4\xaf\xe0\xa5\x87 \xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xb2 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xa4 \xe0\xa4\x9c\xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xad\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\x97\xe0\xa4\xbe\xe0\xa4\x82\xe0\xa4\xa1 \xe0\xa4\x9a\xe0\xa5\x81\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\x88 https://t.co/zcmMQvMfdF,\xe0\xa4\xa8\xe0\xa4\xaf\xe0\xa5\x87 \xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xb2 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xa4 \xe0\xa4\x9c\xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xad\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\x97\xe0\xa4\xbe\xe0\xa4\x82\xe0\xa4\xa1 \xe0\xa4\x9a\xe0\xa5\x81\xe0\xa4\xa6\xe0\xa4\xbe\xe0\xa4\x88,[],[],[],['https://t.co/zcmMQvMfdF'],[],[],[],[],[]
6574,6589,HOF,@sarita_beta chudai k liye kahin bhi panty utar deti hai mummy!!,chudai k liye kahin bhi panty utar deti hai mummy!!,[],[],[],[],['@sarita_beta'],[],[],[],[]
6575,6590,HOF,koi aur ladka bhi hai aisa jo aapni behan ki chudai iss tehra se karwana chata ho mai uski behan ki chudai karounga\xf0\x9f\x98\x9c https://t.co/JtwrUZx3Xn,koi aur ladka bhi hai aisa jo aapni behan ki chudai iss tehra se karwana chata ho mai uski behan ki chudai karounga\xf0\x9f\x98\x9c,[],[],[],['https://t.co/JtwrUZx3Xn'],[],[],[],[],[]
6576,6591,HOF,@nangu789 Tere mummy v na mst chudai karti h,Tere mummy v na mst chudai karti h,[],[],[],[],['@nangu789'],[],[],[],[]
6577,6592,HOF,RT @Sexmanonly1: Hot chudai https://t.co/BiQeq0JpXE,: Hot chudai,[],[],[],['https://t.co/BiQeq0JpXE'],['@Sexmanonly1'],[],['RT'],[],[]
6578,6593,NOT,@samirac644 @Rozia123 kya ji abhi  To din hai  na isliye night me,kya ji abhi To din hai na isliye night me,[],[],[],[],"['@samirac644', '@Rozia123']",[],[],[],[]
6579,6594,HOF,@priya_hhh @Rozia123 Achha Sab girls chut ko choos rahi hai,Achha Sab girls chut ko choos rahi hai,[],[],[],[],"['@priya_hhh', '@Rozia123']",[],[],[],[]
6580,6595,NOT,yogesh kahan hai  aaj kal,yogesh kahan hai aaj kal,[],[],[],[],[],[],[],[],[]
6581,6596,HOF,RT @priya_hhh: @AjgaonkarMiking Mmmmm aisi jabardast chudai hi pasand hai mujhe mmmmm pelo dear jor jor se meri Randi chut,: Mmmmm aisi jabardast chudai hi pasand hai mujhe mmmmm pelo dear jor jor se meri Randi chut,[],[],[],[],"['@priya_hhh', '@AjgaonkarMiking']",[],['RT'],[],[]
6582,6597,HOF,"@priya_hhh @Hijab_ki_Chudai Ap humari bari behan ho , ap sikhao na plz k knsi kiss kesy hoti hy dear \xf0\x9f\x99\x82","Ap humari bari behan ho , ap sikhao na plz k knsi kiss kesy hoti hy dear \xf0\x9f\x99\x82",[],[],[],[],"['@priya_hhh', '@Hijab_ki_Chudai']",[],[],[],[]
6583,6598,HOF,RT @AnamGoher: Apne bf se karwai m ne zabrdast chudai or mera husband pas sota reh gaya full maze kiye\nMeri video k liye zyada se zyada ret\xe2\x80\xa6,: Apne bf se karwai m ne zabrdast chudai or mera husband pas sota reh gaya full maze kiye\nMeri video k liye zyada se zyada ret\xe2\x80\xa6,[],[],[],[],['@AnamGoher'],[],['RT'],[],[]
6584,6599,HOF,Regarding #greater #health. chudai https://t.co/mESjLIPRdq,Regarding . chudai,"['#greater', '#health']",[],[],['https://t.co/mESjLIPRdq'],[],[],[],[],"['greater', 'health']"
6585,6600,HOF,@priya_hhh @Hijab_ki_Chudai U r right 10000% priya,U r right % priya,[],[],[],[],"['@priya_hhh', '@Hijab_ki_Chudai']",[' 10000'],[],[],[]
6586,6601,HOF,@Rozia123 @Hijab_ki_Chudai Jaaan yeh sochte hai ki ladkiya baat karti hai to woh lesbian hai. Bola to isne 'Sab lad\xe2\x80\xa6 https://t.co/apdPFJWfiq,Jaaan yeh sochte hai ki ladkiya baat karti hai to woh lesbian hai. Bola to isne 'Sab lad\xe2\x80\xa6,[],[],[],['https://t.co/apdPFJWfiq'],"['@Rozia123', '@Hijab_ki_Chudai']",[],[],[],[]
6587,6602,HOF,RT @Rajiv71778245: koi aur ladka bhi hai aisa jo aapni behan ki chudai iss tehra se karwana chata ho mai uski behan ki chudai karounga\xf0\x9f\x98\x9c htt\xe2\x80\xa6,: koi aur ladka bhi hai aisa jo aapni behan ki chudai iss tehra se karwana chata ho mai uski behan ki chudai karounga\xf0\x9f\x98\x9c htt\xe2\x80\xa6,[],[],[],[],['@Rajiv71778245'],[],['RT'],[],[]
6588,6603,HOF,@Hijab_ki_Chudai @Rozia123 woowww fuck me,woowww fuck me,[],[],[],[],"['@Hijab_ki_Chudai', '@Rozia123']",[],[],[],[]
6589,6604,HOF,@AjgaonkarMiking Mmmmm aisi jabardast chudai hi pasand hai mujhe mmmmm pelo dear jor jor se meri Randi chut,Mmmmm aisi jabardast chudai hi pasand hai mujhe mmmmm pelo dear jor jor se meri Randi chut,[],[],[],[],['@AjgaonkarMiking'],[],[],[],[]
6590,6605,HOF,RT @Hijab_ki_Chudai: Good night .Chudai hindu man  @DilSay_125 @TikhhiMirchi @khatundevi @Snehaarora_90 @SexySamira9 @Zareena54750332 @sexy\xe2\x80\xa6,: Good night .Chudai hindu man \xe2\x80\xa6,[],[],[],[],"['@Hijab_ki_Chudai', '@DilSay_125', '@TikhhiMirchi', '@khatundevi', '@Snehaarora_90', '@SexySamira9', '@Zareena54750332', '@sexy']",[],['RT'],[],[]
6591,6606,HOF,@priya_hhh @Ranvijay_9984 @Rozia123 Jitni dewangi sy chosain gi hum itny hi mazy chudai mily to maza aata ha,Jitni dewangi sy chosain gi hum itny hi mazy chudai mily to maza aata ha,[],[],[],[],"['@priya_hhh', '@Ranvijay_9984', '@Rozia123']",[],[],[],[]
6592,6607,HOF,"RT @AAnworislam59: ""@punamagrwal9: Aaj kis kis ne chudai ki hai https://t.co/TlZt9cvB1g""",": "": Aaj kis kis ne chudai ki hai """,[],[],[],['https://t.co/TlZt9cvB1g'],"['@AAnworislam59', '@punamagrwal9']",[],['RT'],[],[]
6593,6608,NOT,\xe0\xa4\xaa\xe0\xa4\xa1\xe0\xa4\xbc\xe0\xa5\x8b\xe0\xa4\xb8\xe0\xa4\xa8 \xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xad\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\xab\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa5\x80 \xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\xaa\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xae \xe0\xa4\xa1\xe0\xa5\x8b\xe0\xa4\xa8\xe0\xa5\x87\xe0\xa4\x9f \xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe-2 - Antarvasna Indian Sex Kahani  https://t.co/Fkf83Sw6r8,\xe0\xa4\xaa\xe0\xa4\xa1\xe0\xa4\xbc\xe0\xa5\x8b\xe0\xa4\xb8\xe0\xa4\xa8 \xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xad\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\xab\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa5\x80 \xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\xaa\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xae \xe0\xa4\xa1\xe0\xa5\x8b\xe0\xa4\xa8\xe0\xa5\x87\xe0\xa4\x9f \xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe-2 - Antarvasna Indian Sex Kahani,[],[],[],['https://t.co/Fkf83Sw6r8'],[],[],[],[],[]
6594,6609,HOF,@Rozia123 Mast boobs hai,Mast boobs hai,[],[],[],[],['@Rozia123'],[],[],[],[]
6595,6610,HOF,@Shujaatsays Tu Soja Teri maa or main to Raat bhar chudai karenge. Good night\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82,Tu Soja Teri maa or main to Raat bhar chudai karenge. Good night\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82,[],[],[],[],['@Shujaatsays'],[],[],[],[]
6596,6611,HOF,RT @iShilpaBhabhi: Besharm Chudai \xf0\x9f\x98\x9c https://t.co/8yRwep5VLV,: Besharm Chudai \xf0\x9f\x98\x9c,[],[],[],['https://t.co/8yRwep5VLV'],['@iShilpaBhabhi'],[],['RT'],[],[]
6597,6612,NOT,RT @Mak4043: @Divyash70785505 @sexylund12 @ArmanQu85057038 @Loveguru108M @Zareena54750332 @sunnyleonebz @SexyBoy17122333 @bigdick45892050 @\xe2\x80\xa6,: \xe2\x80\xa6,[],[],[],[],"['@Mak4043', '@Divyash70785505', '@sexylund12', '@ArmanQu85057038', '@Loveguru108M', '@Zareena54750332', '@sunnyleonebz', '@SexyBoy17122333', '@bigdick45892050', '@']",[],['RT'],[],[]
6598,6613,NOT,@Hijab_ki_Chudai @Rozia123 come   i like hindu man,come i like hindu man,[],[],[],[],"['@Hijab_ki_Chudai', '@Rozia123']",[],[],[],[]
6599,6614,HOF,RT @Hijab_ki_Chudai: hindu chudai man @sexynavel @DilSay_125 @TikhhiMirchi @nimrakhan3x @ruksana_rp @QueenBlowjob  @afreen9672 https://t.co\xe2\x80\xa6,: hindu chudai man,[],[],[],['https://t.co\\xe2\\x80\\xa6'],"['@Hijab_ki_Chudai', '@sexynavel', '@DilSay_125', '@TikhhiMirchi', '@nimrakhan3x', '@ruksana_rp', '@QueenBlowjob', '@afreen9672']",[],['RT'],[],[]
6600,6615,NOT,naari woman is best all jagah,naari woman is best all jagah,[],[],[],[],[],[],[],[],[]
6601,6616,HOF,@samirac644 @Rozia123 hindu chudai man https://t.co/BqunzEn0sn,hindu chudai man,[],[],[],['https://t.co/BqunzEn0sn'],"['@samirac644', '@Rozia123']",[],[],[],[]
6602,6617,HOF,RT @AnamGoher: Desi chudai https://t.co/PKFIre7N9T,: Desi chudai,[],[],[],['https://t.co/PKFIre7N9T'],['@AnamGoher'],[],['RT'],[],[]
6603,6618,HOF,RT @priya_hhh: @pritamm51 Mmmmmm mast jabardast chudai large ho app dear mmmmm,: Mmmmmm mast jabardast chudai large ho app dear mmmmm,[],[],[],[],"['@priya_hhh', '@pritamm51']",[],['RT'],[],[]
6604,6619,HOF,@priya_hhh aap tere ko mera bahon main lekar khade ho kar chudai karta hu dekh aise tere ko kutta jaise aj chodun ga meri jaan,aap tere ko mera bahon main lekar khade ho kar chudai karta hu dekh aise tere ko kutta jaise aj chodun ga meri jaan,[],[],[],[],['@priya_hhh'],[],[],[],[]
6605,6620,HOF,RT @rekhaa27: Ufffffff.....Chudai ho to aisi\xf0\x9f\x98\xbb\xf0\x9f\x98\xbb\xf0\x9f\x98\xbb\xf0\x9f\x98\xbb https://t.co/x09mJaG7NF,: Ufffffff.....Chudai ho to aisi\xf0\x9f\x98\xbb\xf0\x9f\x98\xbb\xf0\x9f\x98\xbb\xf0\x9f\x98\xbb,[],[],[],['https://t.co/x09mJaG7NF'],['@rekhaa27'],[],['RT'],[],[]
6606,6621,NOT,@samirac644 @Rozia123 ok ji raat ko aao,ok ji raat ko aao,[],[],[],[],"['@samirac644', '@Rozia123']",[],[],[],[]
6607,6622,HOF,RT @1swetarani: Kal raat ki mast chudai https://t.co/VDOscyQTzf,: Kal raat ki mast chudai,[],[],[],['https://t.co/VDOscyQTzf'],['@1swetarani'],[],['RT'],[],[]
6608,6623,HOF,@HardikPatel_ Chudai ke bare mai sea plane mai soch sakte ho cd accha banega,Chudai ke bare mai sea plane mai soch sakte ho cd accha banega,[],[],[],[],['@HardikPatel_'],[],[],[],[]
6609,6624,HOF,@Rozia123 @Hijab_ki_Chudai Muaaaah jaan,Muaaaah jaan,[],[],[],[],"['@Rozia123', '@Hijab_ki_Chudai']",[],[],[],[]
6610,6625,HOF,@Hijab_ki_Chudai @Rozia123 kaise chiodege,kaise chiodege,[],[],[],[],"['@Hijab_ki_Chudai', '@Rozia123']",[],[],[],[]
6611,6626,HOF,@EroticRuchika Chusai ka nhi hai chudai ka to hai na mood hai..aa jao,Chusai ka nhi hai chudai ka to hai na mood hai..aa jao,[],[],[],[],['@EroticRuchika'],[],[],[],[]
6612,6627,HOF,RT @Hijab_ki_Chudai: @samirac644 @Rozia123 chudai man https://t.co/kfxBip0wTE,: chudai man,[],[],[],['https://t.co/kfxBip0wTE'],"['@Hijab_ki_Chudai', '@samirac644', '@Rozia123']",[],['RT'],[],[]
6613,6628,NOT,@Divyash70785505 @sexylund12 @ArmanQu85057038 @Loveguru108M @Zareena54750332 @sunnyleonebz @SexyBoy17122333\xe2\x80\xa6 https://t.co/71bLj4KZDy,\xe2\x80\xa6,[],[],[],['https://t.co/71bLj4KZDy'],"['@Divyash70785505', '@sexylund12', '@ArmanQu85057038', '@Loveguru108M', '@Zareena54750332', '@sunnyleonebz', '@SexyBoy17122333']",[],[],[],[]
6614,6629,HOF,@samirac644 @Rozia123 ok Aaajo lund pe,ok Aaajo lund pe,[],[],[],[],"['@samirac644', '@Rozia123']",[],[],[],[]
6615,6630,HOF,RT @Imtiyaj69192230: Ye randi burchodi chinal dost ki sanskari biwi  hi.mast mal hi sali kya lund chusti hi rand jaise hamre lund ki bhukhi\xe2\x80\xa6,: Ye randi burchodi chinal dost ki sanskari biwi hi.mast mal hi sali kya lund chusti hi rand jaise hamre lund ki bhukhi\xe2\x80\xa6,[],[],[],[],['@Imtiyaj69192230'],[],['RT'],[],[]
6616,6631,HOF,@Rozia123 Itne pyar se chodungaa... Ki chudai se pyar ho jaaega tmhe \xf0\x9f\x98\x89uuuufffffff https://t.co/P0eCKtBypy,Itne pyar se chodungaa... Ki chudai se pyar ho jaaega tmhe \xf0\x9f\x98\x89uuuufffffff,[],[],[],['https://t.co/P0eCKtBypy'],['@Rozia123'],[],[],[],[]
6617,6632,HOF,#hijab chudai hindu man @QueenBlowjob @DilSay_125 @miryam_khan @missSanskari @ruksana_rp @sexynavel @Snehaarora_90\xe2\x80\xa6 https://t.co/zLdICpXjxM,chudai hindu man \xe2\x80\xa6,['#hijab'],[],[],['https://t.co/zLdICpXjxM'],"['@QueenBlowjob', '@DilSay_125', '@miryam_khan', '@missSanskari', '@ruksana_rp', '@sexynavel', '@Snehaarora_90']",[],[],[],['hijab']
6618,6633,HOF,"@pritamm51 @priya_hhh Aaaahhhh meri gand , itni zor se meri gand ki chudai kro gy to meri poti kinaray py ajaye ge \xf0\x9f\x98\x98\xf0\x9f\x98\x98\xf0\x9f\x98\x98","Aaaahhhh meri gand , itni zor se meri gand ki chudai kro gy to meri poti kinaray py ajaye ge \xf0\x9f\x98\x98\xf0\x9f\x98\x98\xf0\x9f\x98\x98",[],[],[],[],"['@pritamm51', '@priya_hhh']",[],[],[],[]
6619,6634,HOF,@priya_hhh @Rozia123 aisa kya karo aur chut ki size ke baare me bhi bolti hai,aisa kya karo aur chut ki size ke baare me bhi bolti hai,[],[],[],[],"['@priya_hhh', '@Rozia123']",[],[],[],[]
6620,6635,NOT,@missSanskari @neha_hslut @hslut_sushma @draupadi_hslut @madhabilata_hhh @pooja_hhh @priya_hhh @HhhSurbhibansal\xe2\x80\xa6 https://t.co/MTwCn9Zh5x,\xe2\x80\xa6,[],[],[],['https://t.co/MTwCn9Zh5x'],"['@missSanskari', '@neha_hslut', '@hslut_sushma', '@draupadi_hslut', '@madhabilata_hhh', '@pooja_hhh', '@priya_hhh', '@HhhSurbhibansal']",[],[],[],[]
6621,6636,HOF,RT @NaughtyRakhi: Oh OMG!! Kiya Chudai Pakda hai https://t.co/CQUweVzC7c,: Oh OMG!! Kiya Chudai Pakda hai,[],[],[],['https://t.co/CQUweVzC7c'],['@NaughtyRakhi'],[],['RT'],[],[]
6622,6637,HOF,@Rozia123 Or tab hum Teri did I ki chudai karta ha jab tere jija Tujhe pelta Ha \xf0\x9f\x98\x82,Or tab hum Teri did I ki chudai karta ha jab tere jija Tujhe pelta Ha \xf0\x9f\x98\x82,[],[],[],[],['@Rozia123'],[],[],[],[]
6623,6638,HOF,@Rozia123 niche bhi mast hai chut,niche bhi mast hai chut,[],[],[],[],['@Rozia123'],[],[],[],[]
6624,6639,HOF,@EroticSapna Chudai karwalo badan garam ho jaiga,Chudai karwalo badan garam ho jaiga,[],[],[],[],['@EroticSapna'],[],[],[],[]
6625,6640,HOF,RT @Hijab_ki_Chudai: @samirac644 @Rozia123 hindu chudai man https://t.co/BqunzEn0sn,: hindu chudai man,[],[],[],['https://t.co/BqunzEn0sn'],"['@Hijab_ki_Chudai', '@samirac644', '@Rozia123']",[],['RT'],[],[]
6626,6641,HOF,@rishabhstpeters Maderjat sali mere lund ka pani piyegi n moot bhi piyegi nahayegi bhi sali ko apni paltu kutiya ba\xe2\x80\xa6 https://t.co/BPvRMXyybn,Maderjat sali mere lund ka pani piyegi n moot bhi piyegi nahayegi bhi sali ko apni paltu kutiya ba\xe2\x80\xa6,[],[],[],['https://t.co/BPvRMXyybn'],['@rishabhstpeters'],[],[],[],[]
6627,6642,HOF,@Zareena54750332 Mai aajaun chudai ki thamanna hai @Zareena54750332,Mai aajaun chudai ki thamanna hai,[],[],[],[],"['@Zareena54750332', '@Zareena54750332']",[],[],[],[]
6628,6643,HOF,@Hijab_ki_Chudai @Rozia123 Kon chus raha hai yaha chut? Muaaaaah flying kiss hoti hai dear,Kon chus raha hai yaha chut? Muaaaaah flying kiss hoti hai dear,[],[],[],[],"['@Hijab_ki_Chudai', '@Rozia123']",[],[],[],[]
6629,6644,NOT,RT @MoniqueMonrowe: A Thread Of Date Venues in London. (Continuous),: A Thread Of Date Venues in London. (Continuous),[],[],[],[],['@MoniqueMonrowe'],[],['RT'],[],[]
6630,6645,HOF,@POOREVIEWS @FirstinGlasgow @firstbusfails Your a moany cunt! \xf0\x9f\x98\x82\xf0\x9f\x98\x82 back to the benefits for you! \xf0\x9f\x98\x82\xf0\x9f\x98\x82,Your a moany cunt! \xf0\x9f\x98\x82\xf0\x9f\x98\x82 back to the benefits for you! \xf0\x9f\x98\x82\xf0\x9f\x98\x82,[],[],[],[],"['@POOREVIEWS', '@FirstinGlasgow', '@firstbusfails']",[],[],[],[]
6631,6646,HOF,"@Uniimaa_AU @Spazzzyy still was a laugh last time bro and check dms, and ill bring my ps4 so u can chall some cunts\xe2\x80\xa6 https://t.co/IUzEfjmrYx","still was a laugh last time bro and check dms, and ill bring my ps4 so u can chall some cunts\xe2\x80\xa6",[],[],[],['https://t.co/IUzEfjmrYx'],"['@Uniimaa_AU', '@Spazzzyy']",[],[],[],[]
6632,6647,HOF,That Lloyd Russell sounds like a right cunt,That Lloyd Russell sounds like a right cunt,[],[],[],[],[],[],[],[],[]
6633,6648,HOF,RT @ThomasHeads723: Hahahahaha can't take this cunt seriously anymore Thierry on Wii fuck sake man https://t.co/xw4vXmIWNn,: Hahahahaha can't take this cunt seriously anymore Thierry on Wii fuck sake man,[],[],[],['https://t.co/xw4vXmIWNn'],['@ThomasHeads723'],[],['RT'],[],[]
6634,6649,HOF,https://t.co/91kZEj3Kap trump called his #sexualassault accuser a cunt. Racist imbeciles voted for him anyway and a\xe2\x80\xa6 https://t.co/ploNyURjw8,trump called his accuser a cunt. Racist imbeciles voted for him anyway and a\xe2\x80\xa6,['#sexualassault'],[],[],"['https://t.co/91kZEj3Kap', 'https://t.co/ploNyURjw8']",[],[],[],[],['sexual assault']
6635,6650,NOT,@Hayley33173437 Where would you like me to put it. \xf0\x9f\x98\x81\xf0\x9f\x91\x85\xf0\x9f\x91\x85,Where would you like me to put it. \xf0\x9f\x98\x81\xf0\x9f\x91\x85\xf0\x9f\x91\x85,[],[],[],[],['@Hayley33173437'],[],[],[],[]
6636,6651,NOT,RT @chloehornby_xo: Lmaooooo why are people that aren't in my life anymore still slagging me off \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f get a fucking grip you bit\xe2\x80\xa6,: Lmaooooo why are people that aren't in my life anymore still slagging me off \xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbc\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f get a fucking grip you bit\xe2\x80\xa6,[],[],[],[],['@chloehornby_xo'],[],['RT'],[],[]
6637,6652,HOF,There is no better woman than who always keeps her cunt fully shaved. https://t.co/bfiwtZpJUz,There is no better woman than who always keeps her cunt fully shaved.,[],[],[],['https://t.co/bfiwtZpJUz'],[],[],[],[],[]
6638,6653,NOT,bhool na mat main wapas aa raha hoon,bhool na mat main wapas aa raha hoon,[],[],[],[],[],[],[],[],[]
6639,6654,HOF,RT @_AM63__: Aye nae bother dae that over here and thatl get sent right inty the burds groupchat afore you blink and theyre fuckin tearin u\xe2\x80\xa6,: Aye nae bother dae that over here and thatl get sent right inty the burds groupchat afore you blink and theyre fuckin tearin u\xe2\x80\xa6,[],[],[],[],['@_AM63__'],[],['RT'],[],[]
6640,6655,NOT,@Hayley33173437 You could have humoured.  it's away now. \xf0\x9f\x98\x81\xf0\x9f\x98\x81,You could have humoured. it's away now. \xf0\x9f\x98\x81\xf0\x9f\x98\x81,[],[],[],[],['@Hayley33173437'],[],[],[],[]
6641,6656,HOF,RT @hotkban8: Getting my cunt trashed last nights Bamff and Hungerff see full vid on Hungerff xtube feed @armfuck @ doble punch @ vers ff h\xe2\x80\xa6,: Getting my cunt trashed last nights Bamff and Hungerff see full vid on Hungerff xtube feed doble punch vers ff h\xe2\x80\xa6,[],[],[],[],"['@hotkban8', '@armfuck', '@', '@']",[],['RT'],[],[]
6642,6657,HOF,RT @Alexicon83: What a fucking cunt #Manhatten https://t.co/zZxGfXQCEa,: What a fucking cunt,['#Manhatten'],[],[],['https://t.co/zZxGfXQCEa'],['@Alexicon83'],[],['RT'],[],['manhatten']
6643,6658,NOT,Some cunt throw them in the river.   #thismorning,Some cunt throw them in the river.,['#thismorning'],[],[],[],[],[],[],[],['this morning']
6644,6659,HOF,@Shinybiscuit I like to use the phrase \xe2\x80\x9cBusy Cunt\xe2\x80\x9d for people like this.,I like to use the phrase \xe2\x80\x9cBusy Cunt\xe2\x80\x9d for people like this.,[],[],[],[],['@Shinybiscuit'],[],[],[],[]
6645,6660,HOF,@klabentley Fuck Carl anyway he\xe2\x80\x99s a cunt,Fuck Carl anyway he\xe2\x80\x99s a cunt,[],[],[],[],['@klabentley'],[],[],[],[]
6646,6661,NOT,@MIO_Kotaro \xe5\x8f\xaf\xe6\x84\x9b\xe3\x81\xbf\xe2\x97\x8e\n\xef\xbc\xbc\xe7\x94\x9f\xe3\x81\x8d\xe8\xbf\x94\xe3\x81\xa3\xe3\x81\x9f\xef\xbc\x8f,\xe5\x8f\xaf\xe6\x84\x9b\xe3\x81\xbf\xe2\x97\x8e\n\xef\xbc\xbc\xe7\x94\x9f\xe3\x81\x8d\xe8\xbf\x94\xe3\x81\xa3\xe3\x81\x9f\xef\xbc\x8f,[],[],[],[],['@MIO_Kotaro'],[],[],[],[]
6647,6662,NOT,The irony that Utd and Mourinho whining about city \xe2\x80\x9cover celebrating\xe2\x80\x9d when Utd spent the past 20 years being the mo\xe2\x80\xa6 https://t.co/BHXw4LJw6O,The irony that Utd and Mourinho whining about city \xe2\x80\x9cover celebrating\xe2\x80\x9d when Utd spent the past years being the mo\xe2\x80\xa6,[],[],[],['https://t.co/BHXw4LJw6O'],[],[' 20'],[],[],[]
6648,6663,HOF,@jovdawggg You're cut that NAV's an ugly cunt too but he can pull,You're cut that NAV's an ugly cunt too but he can pull,[],[],[],[],['@jovdawggg'],[],[],[],[]
6649,6664,HOF,RT @Bethrooneyyyx: Swear to fuck am the most unlucky cunt on this planet,: Swear to fuck am the most unlucky cunt on this planet,[],[],[],[],['@Bethrooneyyyx'],[],['RT'],[],[]
6650,6665,HOF,"@LewdGinyu ""I\'m certainly not \'lil\' but I can definitely pound your cunt.""","""I\'m certainly not \'lil\' but I can definitely pound your cunt.""",[],[],[],[],['@LewdGinyu'],[],[],[],[]
6651,6666,HOF,Im furious this cunt is an abuser https://t.co/5kkgSxXw9g,Im furious this cunt is an abuser,[],[],[],['https://t.co/5kkgSxXw9g'],[],[],[],[],[]
6652,6667,NOT,sahi hai ha ha ha,sahi hai ha ha ha,[],[],[],[],[],[],[],[],[]
6653,6668,HOF,RT @b34rm0ng: It's hit n miss with call centres you're either gna get that foreign cunt who can barely speak English or that one that's an\xe2\x80\xa6,: It's hit n miss with call centres you're either gna get that foreign cunt who can barely speak English or that one that's an\xe2\x80\xa6,[],[],[],[],['@b34rm0ng'],[],['RT'],[],[]
6654,6669,HOF,@chaelinCL RELEASE THE ALBUM LAZY CUNT!!!!! https://t.co/gRl2JoaBx7,RELEASE THE ALBUM LAZY CUNT!!!!!,[],[],[],['https://t.co/gRl2JoaBx7'],['@chaelinCL'],[],[],[],[]
6655,6670,HOF,@MaddieDyson @anisasx The little cunt played us all,The little cunt played us all,[],[],[],[],"['@MaddieDyson', '@anisasx']",[],[],[],[]
6656,6671,HOF,RT @TeamMilanAC: Good morning everyone except that cunt Raiola https://t.co/bjy1LsW7qm,: Good morning everyone except that cunt Raiola,[],[],[],['https://t.co/bjy1LsW7qm'],['@TeamMilanAC'],[],['RT'],[],[]
6657,6672,NOT,@MIO_Kotaro \xe6\xa5\xbd\xe3\x81\x97\xe3\x81\x8f\xe3\x81\xaa\xe3\x81\xa3\xe3\x81\xa6\xe3\x82\x8b\xe3\x81\x98\xe3\x82\x83\xe3\x82\x93\xe7\xac\x91\n\xef\xbc\xbc\xe9\x81\x95\xe3\x81\x86\xe3\x82\x88\xef\xbc\x8f,\xe6\xa5\xbd\xe3\x81\x97\xe3\x81\x8f\xe3\x81\xaa\xe3\x81\xa3\xe3\x81\xa6\xe3\x82\x8b\xe3\x81\x98\xe3\x82\x83\xe3\x82\x93\xe7\xac\x91\n\xef\xbc\xbc\xe9\x81\x95\xe3\x81\x86\xe3\x82\x88\xef\xbc\x8f,[],[],[],[],['@MIO_Kotaro'],[],[],[],[]
6658,6673,HOF,Anyone who constantly talks about Bitcoin is a cunt.,Anyone who constantly talks about Bitcoin is a cunt.,[],[],[],[],[],[],[],[],[]
